keyword,time,value,precision,partial
macron,2016-12-21,10,chat,
macron,2016-12-22,13,chat,
macron,2016-12-23,9,chat,
macron,2016-12-24,4,chat,
macron,2016-12-25,2,chat,
macron,2016-12-26,2,chat,
macron,2016-12-27,3,chat,
macron,2016-12-28,4,chat,
macron,2016-12-29,4,chat,
macron,2016-12-30,3,chat,
macron,2016-12-31,4,chat,
macron,2017-01-01,4,chat,
macron,2017-01-02,3,chat,
macron,2017-01-03,4,chat,
macron,2017-01-04,4,chat,
macron,2017-01-05,5,chat,
macron,2017-01-06,6,chat,
macron,2017-01-07,16,chat,
macron,2017-01-08,19,chat,
macron,2017-01-09,8,chat,
macron,2017-01-10,8,chat,
macron,2017-01-11,14,chat,
macron,2017-01-12,9,chat,
macron,2017-01-13,7,chat,
macron,2017-01-14,13,chat,
macron,2017-01-15,12,chat,
macron,2017-01-16,24,chat,
macron,2017-01-17,17,chat,
macron,2017-01-18,11,chat,
macron,2017-01-19,14,chat,
macron,2017-01-20,15,chat,
macron,2017-01-21,7,chat,
macron,2017-01-22,10,chat,
macron,2017-01-23,10,chat,
macron,2017-01-24,10,chat,
macron,2017-01-25,14,chat,
macron,2017-01-26,19,chat,
macron,2017-01-27,15,chat,
macron,2017-01-28,13,chat,
macron,2017-01-29,13,chat,
macron,2017-01-30,21,chat,
macron,2017-01-31,18,chat,
macron,2017-02-01,23,chat,
macron,2017-02-02,25,chat,
macron,2017-02-03,20,chat,
macron,2017-02-04,28,chat,
macron,2017-02-05,24,chat,
macron,2017-02-06,19,chat,
macron,2017-02-07,28,chat,
macron,2017-02-08,23,chat,
macron,2017-02-09,16,chat,
macron,2017-02-10,18,chat,
macron,2017-02-11,24,chat,
macron,2017-02-12,15,chat,
macron,2017-02-13,38,chat,
macron,2017-02-14,37,chat,
macron,2017-02-15,39,chat,
macron,2017-02-16,25,chat,
macron,2017-02-17,30,chat,
macron,2017-02-18,32,chat,
macron,2017-02-19,28,chat,
macron,2017-02-20,16,chat,
macron,2017-02-21,11,chat,
macron,2017-02-22,12,chat,
macron,2017-02-23,13,chat,
macron,2017-02-24,16,chat,
macron,2017-02-25,11,chat,
macron,2017-02-26,14,chat,
macron,2017-02-27,11,chat,
macron,2017-02-28,13,chat,
macron,2017-03-01,16,chat,
macron,2017-03-02,25,chat,
macron,2017-03-03,14,chat,
macron,2017-03-04,11,chat,
macron,2017-03-05,11,chat,
macron,2017-03-06,15,chat,
macron,2017-03-07,17,chat,
macron,2017-03-08,17,chat,
macron,2017-03-09,15,chat,
macron,2017-03-10,16,chat,
macron,2017-03-11,13,chat,
macron,2017-03-12,13,chat,
macron,2017-03-13,16,chat,
macron,2017-03-14,19,chat,
macron,2017-03-15,14,chat,
macron,2017-03-16,13,chat,
macron,2017-03-17,11,chat,
macron,2017-03-18,10,chat,
macron,2017-03-19,11,chat,
macron,2017-03-20,12,chat,
macron,2017-03-21,25,chat,
macron,2017-03-22,13,chat,
macron,2017-03-23,18,chat,
macron,2017-03-24,15,chat,
macron,2017-03-25,12,chat,
macron,2017-03-26,15,chat,
macron,2017-03-27,13,chat,
macron,2017-03-28,14,chat,
macron,2017-03-29,15,chat,
macron,2017-03-30,12,chat,
macron,2017-03-31,15,chat,
macron,2017-04-01,17,chat,
macron,2017-04-02,12,chat,
macron,2017-04-03,15,chat,
macron,2017-04-04,15,chat,
macron,2017-04-05,16,chat,
macron,2017-04-06,21,chat,
macron,2017-04-07,22,chat,
macron,2017-04-08,14,chat,
macron,2017-04-09,16,chat,
macron,2017-04-10,19,chat,
macron,2017-04-11,17,chat,
macron,2017-04-12,17,chat,
macron,2017-04-13,15,chat,
macron,2017-04-14,13,chat,
macron,2017-04-15,16,chat,
macron,2017-04-16,17,chat,
macron,2017-04-17,25,chat,
macron,2017-04-18,20,chat,
macron,2017-04-19,20,chat,
macron,2017-04-20,19,chat,
macron,2017-04-21,20,chat,
macron,2017-04-22,16,chat,
macron,2017-04-23,50,chat,
macron,2017-04-24,53,chat,
macron,2017-04-25,33,chat,
macron,2017-04-26,36,chat,
macron,2017-04-27,35,chat,
macron,2017-04-28,36,chat,
macron,2017-04-29,23,chat,
macron,2017-04-30,26,chat,
macron,2017-05-01,28,chat,
macron,2017-05-02,25,chat,
macron,2017-05-03,44,chat,
macron,2017-05-04,53,chat,
macron,2017-05-05,34,chat,
macron,2017-05-06,37,chat,
macron,2017-05-07,78,chat,
macron,2017-05-08,86,chat,
macron,2017-05-09,49,chat,
macron,2017-05-10,31,chat,
macron,2017-05-11,35,chat,
macron,2017-05-12,27,chat,
macron,2017-05-13,20,chat,
macron,2017-05-14,56,chat,
macron,2017-05-15,100,chat,
macron,2017-05-16,26,chat,
macron,2017-05-17,55,chat,
macron,2017-05-18,20,chat,
macron,2017-05-19,14,chat,
macron,2017-05-20,12,chat,
macron,2017-05-21,10,chat,
macron,2017-05-22,12,chat,
macron,2017-05-23,10,chat,
macron,2017-05-24,7,chat,
macron,2017-05-25,11,chat,
macron,2017-05-26,11,chat,
macron,2017-05-27,13,chat,
macron,2017-05-28,12,chat,
macron,2017-05-29,16,chat,
macron,2017-05-30,11,chat,
macron,2017-05-31,8,chat,
macron,2017-06-01,13,chat,
macron,2017-06-02,23,chat,
macron,2017-06-03,14,chat,
macron,2017-06-04,11,chat,
macron,2017-06-05,10,chat,
macron,2017-06-06,9,chat,
macron,2017-06-07,7,chat,
macron,2017-06-08,6,chat,
macron,2017-06-09,8,chat,
macron,2017-06-10,6,chat,
macron,2017-06-11,9,chat,
macron,2017-06-12,10,chat,
macron,2017-06-13,8,chat,
macron,2017-06-14,9,chat,
macron,2017-06-15,9,chat,
macron,2017-06-16,7,chat,
macron,2017-06-17,7,chat,
macron,2017-06-18,9,chat,
macron,2017-06-19,10,chat,
macron,2017-06-20,7,chat,
macron,2017-06-21,12,chat,
macron,2017-06-22,11,chat,
macron,2017-06-23,7,chat,
macron,2017-06-24,10,chat,
macron,2017-06-25,8,chat,
macron,2017-06-26,7,chat,
macron,2017-06-27,6,chat,
macron,2017-06-28,6,chat,
macron,2017-06-29,9,chat,
macron,2017-06-30,7,chat,
macron,2017-07-01,6,chat,
fillon,2016-11-01,1,chat,
fillon,2016-11-02,1,chat,
fillon,2016-11-03,1,chat,
fillon,2016-11-04,3,chat,
fillon,2016-11-05,2,chat,
fillon,2016-11-06,1,chat,
fillon,2016-11-07,2,chat,
fillon,2016-11-08,2,chat,
fillon,2016-11-09,1,chat,
fillon,2016-11-10,1,chat,
fillon,2016-11-11,2,chat,
fillon,2016-11-12,1,chat,
fillon,2016-11-13,3,chat,
fillon,2016-11-14,3,chat,
fillon,2016-11-15,4,chat,
fillon,2016-11-16,7,chat,
fillon,2016-11-17,5,chat,
fillon,2016-11-18,25,chat,
fillon,2016-11-19,22,chat,
fillon,2016-11-20,47,chat,
fillon,2016-11-21,79,chat,
fillon,2016-11-22,41,chat,
fillon,2016-11-23,38,chat,
fillon,2016-11-24,37,chat,
fillon,2016-11-25,46,chat,
fillon,2016-11-26,25,chat,
fillon,2016-11-27,43,chat,
fillon,2016-11-28,38,chat,
fillon,2016-11-29,24,chat,
fillon,2016-11-30,16,chat,
fillon,2016-12-01,9,chat,
fillon,2016-12-02,5,chat,
fillon,2016-12-03,5,chat,
fillon,2016-12-04,3,chat,
fillon,2016-12-05,4,chat,
fillon,2016-12-06,3,chat,
fillon,2016-12-07,4,chat,
fillon,2016-12-08,3,chat,
fillon,2016-12-09,3,chat,
fillon,2016-12-10,2,chat,
fillon,2016-12-11,2,chat,
fillon,2016-12-12,3,chat,
fillon,2016-12-13,11,chat,
fillon,2016-12-14,9,chat,
fillon,2016-12-15,4,chat,
fillon,2016-12-16,7,chat,
fillon,2016-12-17,2,chat,
fillon,2016-12-18,3,chat,
fillon,2016-12-19,2,chat,
fillon,2016-12-20,2,chat,
fillon,2016-12-21,3,chat,
fillon,2016-12-22,2,chat,
fillon,2016-12-23,2,chat,
fillon,2016-12-24,1,chat,
fillon,2016-12-25,2,chat,
fillon,2016-12-26,2,chat,
fillon,2016-12-27,1,chat,
fillon,2016-12-28,2,chat,
fillon,2016-12-29,1,chat,
fillon,2016-12-30,2,chat,
fillon,2016-12-31,3,chat,
fillon,2017-01-01,3,chat,
fillon,2017-01-02,2,chat,
fillon,2017-01-03,2,chat,
fillon,2017-01-04,10,chat,
fillon,2017-01-05,7,chat,
fillon,2017-01-06,13,chat,
fillon,2017-01-07,2,chat,
fillon,2017-01-08,3,chat,
fillon,2017-01-09,4,chat,
fillon,2017-01-10,4,chat,
fillon,2017-01-11,8,chat,
fillon,2017-01-12,8,chat,
fillon,2017-01-13,3,chat,
fillon,2017-01-14,4,chat,
fillon,2017-01-15,3,chat,
fillon,2017-01-16,2,chat,
fillon,2017-01-17,2,chat,
fillon,2017-01-18,2,chat,
fillon,2017-01-19,2,chat,
fillon,2017-01-20,3,chat,
fillon,2017-01-21,3,chat,
fillon,2017-01-22,2,chat,
fillon,2017-01-23,4,chat,
fillon,2017-01-24,6,chat,
fillon,2017-01-25,24,chat,
fillon,2017-01-26,36,chat,
fillon,2017-01-27,53,chat,
fillon,2017-01-28,46,chat,
fillon,2017-01-29,44,chat,
fillon,2017-01-30,43,chat,
fillon,2017-01-31,67,chat,
fillon,2017-02-01,75,chat,
fillon,2017-02-02,94,chat,
fillon,2017-02-03,100,chat,
fillon,2017-02-04,81,chat,
fillon,2017-02-05,67,chat,
fillon,2017-02-06,98,chat,
fillon,2017-02-07,83,chat,
fillon,2017-02-08,75,chat,
fillon,2017-02-09,67,chat,
fillon,2017-02-10,73,chat,
fillon,2017-02-11,58,chat,
fillon,2017-02-12,58,chat,
fillon,2017-02-13,76,chat,
fillon,2017-02-14,54,chat,
fillon,2017-02-15,56,chat,
fillon,2017-02-16,51,chat,
fillon,2017-02-17,40,chat,
fillon,2017-02-18,31,chat,
fillon,2017-02-19,18,chat,
fillon,2017-02-20,23,chat,
fillon,2017-02-21,10,chat,
fillon,2017-02-22,10,chat,
fillon,2017-02-23,8,chat,
fillon,2017-02-24,11,chat,
fillon,2017-02-25,10,chat,
fillon,2017-02-26,8,chat,
fillon,2017-02-27,10,chat,
fillon,2017-02-28,9,chat,
fillon,2017-03-01,44,chat,
fillon,2017-03-02,31,chat,
fillon,2017-03-03,37,chat,
fillon,2017-03-04,22,chat,
fillon,2017-03-05,47,chat,
fillon,2017-03-06,30,chat,
fillon,2017-03-07,17,chat,
fillon,2017-03-08,14,chat,
fillon,2017-03-09,10,chat,
fillon,2017-03-10,9,chat,
fillon,2017-03-11,9,chat,
fillon,2017-03-12,10,chat,
fillon,2017-03-13,13,chat,
fillon,2017-03-14,21,chat,
fillon,2017-03-15,14,chat,
fillon,2017-03-16,15,chat,
fillon,2017-03-17,15,chat,
fillon,2017-03-18,9,chat,
fillon,2017-03-19,9,chat,
fillon,2017-03-20,10,chat,
fillon,2017-03-21,16,chat,
fillon,2017-03-22,16,chat,
fillon,2017-03-23,19,chat,
fillon,2017-03-24,28,chat,
fillon,2017-03-25,14,chat,
fillon,2017-03-26,13,chat,
fillon,2017-03-27,16,chat,
fillon,2017-03-28,15,chat,
fillon,2017-03-29,12,chat,
fillon,2017-03-30,12,chat,
fillon,2017-03-31,11,chat,
fillon,2017-04-01,9,chat,
fillon,2017-04-02,8,chat,
fillon,2017-04-03,13,chat,
fillon,2017-04-04,11,chat,
fillon,2017-04-05,14,chat,
fillon,2017-04-06,13,chat,
fillon,2017-04-07,13,chat,
fillon,2017-04-08,9,chat,
fillon,2017-04-09,14,chat,
fillon,2017-04-10,12,chat,
fillon,2017-04-11,11,chat,
fillon,2017-04-12,11,chat,
fillon,2017-04-13,11,chat,
fillon,2017-04-14,13,chat,
fillon,2017-04-15,13,chat,
fillon,2017-04-16,12,chat,
fillon,2017-04-17,13,chat,
fillon,2017-04-18,13,chat,
fillon,2017-04-19,11,chat,
fillon,2017-04-20,11,chat,
fillon,2017-04-21,14,chat,
fillon,2017-04-22,11,chat,
fillon,2017-04-23,19,chat,
fillon,2017-04-24,28,chat,
fillon,2017-04-25,12,chat,
fillon,2017-04-26,7,chat,
fillon,2017-04-27,6,chat,
fillon,2017-04-28,4,chat,
fillon,2017-04-29,4,chat,
fillon,2017-04-30,4,chat,
fillon,2017-05-01,4,chat,
fillon,2017-05-02,6,chat,
fillon,2017-05-03,4,chat,
fillon,2017-05-04,3,chat,
fillon,2017-05-05,3,chat,
fillon,2017-05-06,2,chat,
fillon,2017-05-07,3,chat,
fillon,2017-05-08,4,chat,
fillon,2017-05-09,3,chat,
fillon,2017-05-10,3,chat,
fillon,2017-05-11,3,chat,
fillon,2017-05-12,2,chat,
fillon,2017-05-13,3,chat,
fillon,2017-05-14,3,chat,
fillon,2017-05-15,3,chat,
fillon,2017-05-16,3,chat,
fillon,2017-05-17,1,chat,
fillon,2017-05-18,1,chat,
fillon,2017-05-19,2,chat,
fillon,2017-05-20,3,chat,
fillon,2017-05-21,1,chat,
fillon,2017-05-22,2,chat,
fillon,2017-05-23,1,chat,
fillon,2017-05-24,1,chat,
fillon,2017-05-25,1,chat,
fillon,2017-05-26,0,chat,
fillon,2017-05-27,1,chat,
fillon,2017-05-28,1,chat,
fillon,2017-05-29,2,chat,
fillon,2017-05-30,1,chat,
fillon,2017-05-31,1,chat,
fillon,2017-06-01,1,chat,
fillon,2017-06-02,1,chat,
fillon,2017-06-03,0,chat,
fillon,2017-06-04,1,chat,
fillon,2017-06-05,1,chat,
fillon,2017-06-06,1,chat,
fillon,2017-06-07,0,chat,
fillon,2017-06-08,1,chat,
fillon,2017-06-09,0,chat,
fillon,2017-06-10,1,chat,
fillon,2017-06-11,1,chat,
fillon,2017-06-12,2,chat,
fillon,2017-06-13,1,chat,
fillon,2017-06-14,1,chat,
fillon,2017-06-15,1,chat,
fillon,2017-06-16,1,chat,
fillon,2017-06-17,1,chat,
fillon,2017-06-18,1,chat,
fillon,2017-06-19,1,chat,
fillon,2017-06-20,1,chat,
fillon,2017-06-21,1,chat,
fillon,2017-06-22,1,chat,
fillon,2017-06-23,1,chat,
fillon,2017-06-24,1,chat,
fillon,2017-06-25,1,chat,
fillon,2017-06-26,1,chat,
fillon,2017-06-27,1,chat,
fillon,2017-06-28,0,chat,
fillon,2017-06-29,0,chat,
fillon,2017-06-30,1,chat,
fillon,2017-07-01,0,chat,
dupont-aignan,2016-11-01,0,chat,
dupont-aignan,2016-11-02,0,chat,
dupont-aignan,2016-11-03,0,chat,
dupont-aignan,2016-11-04,3,chat,
dupont-aignan,2016-11-05,0,chat,
dupont-aignan,2016-11-06,0,chat,
dupont-aignan,2016-11-07,0,chat,
dupont-aignan,2016-11-08,5,chat,
dupont-aignan,2016-11-09,2,chat,
dupont-aignan,2016-11-10,5,chat,
dupont-aignan,2016-11-11,8,chat,
dupont-aignan,2016-11-12,3,chat,
dupont-aignan,2016-11-13,3,chat,
dupont-aignan,2016-11-14,0,chat,
dupont-aignan,2016-11-15,0,chat,
dupont-aignan,2016-11-16,3,chat,
dupont-aignan,2016-11-17,0,chat,
dupont-aignan,2016-11-18,0,chat,
dupont-aignan,2016-11-19,3,chat,
dupont-aignan,2016-11-20,0,chat,
dupont-aignan,2016-11-21,2,chat,
dupont-aignan,2016-11-22,3,chat,
dupont-aignan,2016-11-23,5,chat,
dupont-aignan,2016-11-24,4,chat,
dupont-aignan,2016-11-25,5,chat,
dupont-aignan,2016-11-26,0,chat,
dupont-aignan,2016-11-27,0,chat,
dupont-aignan,2016-11-28,2,chat,
dupont-aignan,2016-11-29,5,chat,
dupont-aignan,2016-11-30,2,chat,
dupont-aignan,2016-12-01,3,chat,
dupont-aignan,2016-12-02,0,chat,
dupont-aignan,2016-12-03,3,chat,
dupont-aignan,2016-12-04,3,chat,
dupont-aignan,2016-12-05,2,chat,
dupont-aignan,2016-12-06,2,chat,
dupont-aignan,2016-12-07,2,chat,
dupont-aignan,2016-12-08,10,chat,
dupont-aignan,2016-12-09,3,chat,
dupont-aignan,2016-12-10,3,chat,
dupont-aignan,2016-12-11,0,chat,
dupont-aignan,2016-12-12,0,chat,
dupont-aignan,2016-12-13,2,chat,
dupont-aignan,2016-12-14,2,chat,
dupont-aignan,2016-12-15,3,chat,
dupont-aignan,2016-12-16,5,chat,
dupont-aignan,2016-12-17,0,chat,
dupont-aignan,2016-12-18,0,chat,
dupont-aignan,2016-12-19,2,chat,
dupont-aignan,2016-12-20,5,chat,
dupont-aignan,2016-12-21,0,chat,
dupont-aignan,2016-12-22,0,chat,
dupont-aignan,2016-12-23,3,chat,
dupont-aignan,2016-12-24,0,chat,
dupont-aignan,2016-12-25,3,chat,
dupont-aignan,2016-12-26,3,chat,
dupont-aignan,2016-12-27,0,chat,
dupont-aignan,2016-12-28,0,chat,
dupont-aignan,2016-12-29,0,chat,
dupont-aignan,2016-12-30,3,chat,
dupont-aignan,2016-12-31,3,chat,
dupont-aignan,2017-01-01,0,chat,
dupont-aignan,2017-01-02,2,chat,
dupont-aignan,2017-01-03,0,chat,
dupont-aignan,2017-01-04,0,chat,
dupont-aignan,2017-01-05,3,chat,
dupont-aignan,2017-01-06,3,chat,
dupont-aignan,2017-01-07,0,chat,
dupont-aignan,2017-01-08,3,chat,
dupont-aignan,2017-01-09,4,chat,
dupont-aignan,2017-01-10,6,chat,
dupont-aignan,2017-01-11,2,chat,
dupont-aignan,2017-01-12,0,chat,
dupont-aignan,2017-01-13,2,chat,
dupont-aignan,2017-01-14,3,chat,
dupont-aignan,2017-01-15,2,chat,
dupont-aignan,2017-01-16,5,chat,
dupont-aignan,2017-01-17,4,chat,
dupont-aignan,2017-01-18,0,chat,
dupont-aignan,2017-01-19,5,chat,
dupont-aignan,2017-01-20,0,chat,
dupont-aignan,2017-01-21,3,chat,
dupont-aignan,2017-01-22,3,chat,
dupont-aignan,2017-01-23,2,chat,
dupont-aignan,2017-01-24,2,chat,
dupont-aignan,2017-01-25,0,chat,
dupont-aignan,2017-01-26,3,chat,
dupont-aignan,2017-01-27,3,chat,
dupont-aignan,2017-01-28,3,chat,
dupont-aignan,2017-01-29,3,chat,
dupont-aignan,2017-01-30,2,chat,
dupont-aignan,2017-01-31,2,chat,
dupont-aignan,2017-02-01,5,chat,
dupont-aignan,2017-02-02,4,chat,
dupont-aignan,2017-02-03,3,chat,
dupont-aignan,2017-02-04,3,chat,
dupont-aignan,2017-02-05,3,chat,
dupont-aignan,2017-02-06,4,chat,
dupont-aignan,2017-02-07,6,chat,
dupont-aignan,2017-02-08,5,chat,
dupont-aignan,2017-02-09,7,chat,
dupont-aignan,2017-02-10,4,chat,
dupont-aignan,2017-02-11,3,chat,
dupont-aignan,2017-02-12,3,chat,
dupont-aignan,2017-02-13,2,chat,
dupont-aignan,2017-02-14,5,chat,
dupont-aignan,2017-02-15,0,chat,
dupont-aignan,2017-02-16,3,chat,
dupont-aignan,2017-02-17,2,chat,
dupont-aignan,2017-02-18,3,chat,
dupont-aignan,2017-02-19,11,chat,
dupont-aignan,2017-02-20,7,chat,
dupont-aignan,2017-02-21,4,chat,
dupont-aignan,2017-02-22,4,chat,
dupont-aignan,2017-02-23,4,chat,
dupont-aignan,2017-02-24,5,chat,
dupont-aignan,2017-02-25,7,chat,
dupont-aignan,2017-02-26,4,chat,
dupont-aignan,2017-02-27,3,chat,
dupont-aignan,2017-02-28,2,chat,
dupont-aignan,2017-03-01,2,chat,
dupont-aignan,2017-03-02,6,chat,
dupont-aignan,2017-03-03,2,chat,
dupont-aignan,2017-03-04,3,chat,
dupont-aignan,2017-03-05,2,chat,
dupont-aignan,2017-03-06,7,chat,
dupont-aignan,2017-03-07,3,chat,
dupont-aignan,2017-03-08,5,chat,
dupont-aignan,2017-03-09,2,chat,
dupont-aignan,2017-03-10,3,chat,
dupont-aignan,2017-03-11,3,chat,
dupont-aignan,2017-03-12,3,chat,
dupont-aignan,2017-03-13,3,chat,
dupont-aignan,2017-03-14,4,chat,
dupont-aignan,2017-03-15,5,chat,
dupont-aignan,2017-03-16,6,chat,
dupont-aignan,2017-03-17,5,chat,
dupont-aignan,2017-03-18,41,chat,
dupont-aignan,2017-03-19,36,chat,
dupont-aignan,2017-03-20,36,chat,
dupont-aignan,2017-03-21,16,chat,
dupont-aignan,2017-03-22,12,chat,
dupont-aignan,2017-03-23,11,chat,
dupont-aignan,2017-03-24,8,chat,
dupont-aignan,2017-03-25,6,chat,
dupont-aignan,2017-03-26,11,chat,
dupont-aignan,2017-03-27,7,chat,
dupont-aignan,2017-03-28,11,chat,
dupont-aignan,2017-03-29,4,chat,
dupont-aignan,2017-03-30,5,chat,
dupont-aignan,2017-03-31,5,chat,
dupont-aignan,2017-04-01,5,chat,
dupont-aignan,2017-04-02,4,chat,
dupont-aignan,2017-04-03,5,chat,
dupont-aignan,2017-04-04,8,chat,
dupont-aignan,2017-04-05,15,chat,
dupont-aignan,2017-04-06,9,chat,
dupont-aignan,2017-04-07,3,chat,
dupont-aignan,2017-04-08,7,chat,
dupont-aignan,2017-04-09,7,chat,
dupont-aignan,2017-04-10,9,chat,
dupont-aignan,2017-04-11,7,chat,
dupont-aignan,2017-04-12,5,chat,
dupont-aignan,2017-04-13,3,chat,
dupont-aignan,2017-04-14,11,chat,
dupont-aignan,2017-04-15,7,chat,
dupont-aignan,2017-04-16,9,chat,
dupont-aignan,2017-04-17,7,chat,
dupont-aignan,2017-04-18,10,chat,
dupont-aignan,2017-04-19,6,chat,
dupont-aignan,2017-04-20,15,chat,
dupont-aignan,2017-04-21,16,chat,
dupont-aignan,2017-04-22,9,chat,
dupont-aignan,2017-04-23,33,chat,
dupont-aignan,2017-04-24,36,chat,
dupont-aignan,2017-04-25,25,chat,
dupont-aignan,2017-04-26,18,chat,
dupont-aignan,2017-04-27,32,chat,
dupont-aignan,2017-04-28,100,chat,
dupont-aignan,2017-04-29,81,chat,
dupont-aignan,2017-04-30,30,chat,
dupont-aignan,2017-05-01,31,chat,
dupont-aignan,2017-05-02,27,chat,
dupont-aignan,2017-05-03,15,chat,
dupont-aignan,2017-05-04,14,chat,
dupont-aignan,2017-05-05,21,chat,
dupont-aignan,2017-05-06,9,chat,
dupont-aignan,2017-05-07,20,chat,
dupont-aignan,2017-05-08,26,chat,
dupont-aignan,2017-05-09,12,chat,
dupont-aignan,2017-05-10,6,chat,
dupont-aignan,2017-05-11,5,chat,
dupont-aignan,2017-05-12,3,chat,
dupont-aignan,2017-05-13,6,chat,
dupont-aignan,2017-05-14,11,chat,
dupont-aignan,2017-05-15,9,chat,
dupont-aignan,2017-05-16,9,chat,
dupont-aignan,2017-05-17,4,chat,
dupont-aignan,2017-05-18,5,chat,
dupont-aignan,2017-05-19,4,chat,
dupont-aignan,2017-05-20,3,chat,
dupont-aignan,2017-05-21,3,chat,
dupont-aignan,2017-05-22,3,chat,
dupont-aignan,2017-05-23,3,chat,
dupont-aignan,2017-05-24,5,chat,
dupont-aignan,2017-05-25,0,chat,
dupont-aignan,2017-05-26,0,chat,
dupont-aignan,2017-05-27,0,chat,
dupont-aignan,2017-05-28,0,chat,
dupont-aignan,2017-05-29,2,chat,
dupont-aignan,2017-05-30,2,chat,
dupont-aignan,2017-05-31,0,chat,
dupont-aignan,2017-06-01,5,chat,
dupont-aignan,2017-06-02,5,chat,
dupont-aignan,2017-06-03,0,chat,
dupont-aignan,2017-06-04,4,chat,
dupont-aignan,2017-06-05,0,chat,
dupont-aignan,2017-06-06,0,chat,
dupont-aignan,2017-06-07,4,chat,
dupont-aignan,2017-06-08,3,chat,
dupont-aignan,2017-06-09,5,chat,
dupont-aignan,2017-06-10,3,chat,
dupont-aignan,2017-06-11,22,chat,
dupont-aignan,2017-06-12,12,chat,
dupont-aignan,2017-06-13,2,chat,
dupont-aignan,2017-06-14,5,chat,
dupont-aignan,2017-06-15,3,chat,
dupont-aignan,2017-06-16,5,chat,
dupont-aignan,2017-06-17,3,chat,
dupont-aignan,2017-06-18,51,chat,
dupont-aignan,2017-06-19,22,chat,
dupont-aignan,2017-06-20,0,chat,
dupont-aignan,2017-06-21,2,chat,
dupont-aignan,2017-06-22,0,chat,
dupont-aignan,2017-06-23,3,chat,
dupont-aignan,2017-06-24,0,chat,
dupont-aignan,2017-06-25,0,chat,
dupont-aignan,2017-06-26,2,chat,
dupont-aignan,2017-06-27,2,chat,
dupont-aignan,2017-06-28,2,chat,
arthaud,2016-11-01,0.0,chenille,
arthaud,2016-11-02,0.0,chenille,
arthaud,2016-11-03,0.0,chenille,
arthaud,2016-11-04,0.0,chenille,
arthaud,2016-11-05,0.0,chenille,
arthaud,2016-11-06,0.0,chenille,
arthaud,2016-11-07,0.0,chenille,
arthaud,2016-11-08,0.0,chenille,
arthaud,2016-11-09,1.14296875,chenille,
arthaud,2016-11-10,0.0,chenille,
arthaud,2016-11-11,0.0,chenille,
arthaud,2016-11-12,0.0,chenille,
arthaud,2016-11-13,0.0,chenille,
arthaud,2016-11-14,0.0,chenille,
arthaud,2016-11-15,0.0,chenille,
arthaud,2016-11-16,0.0,chenille,
arthaud,2016-11-17,0.0,chenille,
arthaud,2016-11-18,1.2815104166666667,chenille,
arthaud,2016-11-19,0.0,chenille,
arthaud,2016-11-20,0.0,chenille,
arthaud,2016-11-21,0.0,chenille,
arthaud,2016-11-22,0.0,chenille,
arthaud,2016-11-23,0.0,chenille,
arthaud,2016-11-24,0.0,chenille,
arthaud,2016-11-25,0.0,chenille,
arthaud,2016-11-26,0.0,chenille,
arthaud,2016-11-27,0.0,chenille,
arthaud,2016-11-28,0.0,chenille,
arthaud,2016-11-29,0.0,chenille,
arthaud,2016-11-30,0.0,chenille,
arthaud,2016-12-01,0.0,chenille,
arthaud,2016-12-02,0.0,chenille,
arthaud,2016-12-03,0.0,chenille,
arthaud,2016-12-04,0.0,chenille,
arthaud,2016-12-05,0.0,chenille,
arthaud,2016-12-06,2.320572916666667,chenille,
arthaud,2016-12-07,0.0,chenille,
arthaud,2016-12-08,0.0,chenille,
arthaud,2016-12-09,0.0,chenille,
arthaud,2016-12-10,0.0,chenille,
arthaud,2016-12-11,0.0,chenille,
arthaud,2016-12-12,1.14296875,chenille,
arthaud,2016-12-13,0.0,chenille,
arthaud,2016-12-14,0.0,chenille,
arthaud,2016-12-15,1.2468750000000002,chenille,
arthaud,2016-12-16,0.0,chenille,
arthaud,2016-12-17,0.0,chenille,
arthaud,2016-12-18,0.0,chenille,
arthaud,2016-12-19,0.0,chenille,
arthaud,2016-12-20,0.0,chenille,
arthaud,2016-12-21,0.0,chenille,
arthaud,2016-12-22,0.0,chenille,
arthaud,2016-12-23,1.3161458333333336,chenille,
arthaud,2016-12-24,0.0,chenille,
arthaud,2016-12-25,0.0,chenille,
arthaud,2016-12-26,0.0,chenille,
arthaud,2016-12-27,0.0,chenille,
arthaud,2016-12-28,0.0,chenille,
arthaud,2016-12-29,1.2815104166666667,chenille,
arthaud,2016-12-30,0.0,chenille,
arthaud,2016-12-31,0.0,chenille,
arthaud,2017-01-01,0.0,chenille,
arthaud,2017-01-02,0.0,chenille,
arthaud,2017-01-03,0.0,chenille,
arthaud,2017-01-04,0.0,chenille,
arthaud,2017-01-05,0.0,chenille,
arthaud,2017-01-06,0.0,chenille,
arthaud,2017-01-07,0.0,chenille,
arthaud,2017-01-08,0.0,chenille,
arthaud,2017-01-09,0.0,chenille,
arthaud,2017-01-10,0.0,chenille,
arthaud,2017-01-11,0.0,chenille,
arthaud,2017-01-12,0.0,chenille,
arthaud,2017-01-13,0.0,chenille,
arthaud,2017-01-14,0.0,chenille,
arthaud,2017-01-15,0.0,chenille,
arthaud,2017-01-16,0.0,chenille,
arthaud,2017-01-17,0.0,chenille,
arthaud,2017-01-18,0.0,chenille,
arthaud,2017-01-19,0.0,chenille,
